timestep_time,vehicle_angle,vehicle_id,vehicle_x,vehicle_y
112,142.96,veh23,934.28,1017.62
112,265.83,veh24,1909.5,1260.19
112,20.68,veh26,555.37,1113.6
112,320.55,veh27,314.34,1025.7
112,164.4,veh28,1156.56,1393.18
112,323.63,veh29,994.86,948.39
112,265.3,veh3,1681.33,1242.67
112,73.41,veh30,999.82,1748.63
112,245.99,veh31,1653.15,1664.52
112,85.97,veh32,1724.09,1654.9
112,295.42,veh33,2183.13,1192.76
112,115.42,veh34,2188.84,1186.51
112,188.9,veh35,584.3,1675.92
112,205.83,veh36,2046.05,1275.55
112,71.2,veh37,988.61,1004.86
112,175.42,veh39,1626.76,1485.73
112,265.44,veh4,2016.79,1699.58
112,183.63,veh40,1505.41,1334.19
112,207.18,veh41,2041.19,1265.83
112,142.4,veh42,461.45,752.26
112,142.89,veh43,938.81,1011.64
112,266.01,veh44,1489.04,1226.71
112,85.28,veh45,1676.52,1239.06
112,163.92,veh46,1092.86,1614.82
112,53.56,veh47,940.75,980.94
112,82.82,veh48,563.92,1542.73
112,205,veh49,2056.71,1297.93
112,142.86,veh5,940.79,1003.73
112,142.98,veh50,759.44,1247.62
112,175.62,veh51,1733.22,1799.1
112,85.48,veh52,1304.68,1615.46
112,28.02,veh53,2241.86,539.53
112,11.28,veh54,437.28,1203.83
112,356.63,veh55,597.54,1535.83
112,142.89,veh56,943.34,1005.66
112,214.29,veh57,2474.28,1451.54
112,21.1,veh58,599.38,1229.44
112,53.56,veh59,934.71,976.48
112,265.85,veh61,1849.05,1680.35
112,199.75,veh62,2132.3,1456
112,84.73,veh63,1016.37,1591.44
112,85.08,veh64,1492.52,1433.32
112,106.9,veh65,699.39,1076.51
112,83.77,veh66,466.44,1533.47
112,159.92,veh67,1212.13,1207.63
112,264.9,veh68,1356.28,1723.32
112,25.8,veh69,1969.12,1096.28
112,72.65,veh7,1012.35,1012.39
112,18.77,veh70,358.83,990.36
112,138.05,veh72,369.95,846.39
112,304.58,veh73,2222.87,1778.29
112,316.09,veh74,1469.65,1409.86
112,188.78,veh75,592.78,1709.61
112,180.67,veh76,2253.84,1683.24
112,265.24,veh9,1498.68,843.04
113,344.19,veh0,1251.46,1082.79
113,355.6,veh10,1548.62,825.94
113,355,veh11,594.11,1538.17
113,355.61,veh13,1549.77,810.9
113,107.05,veh14,2031.36,1259.38
113,86.36,veh15,1042.18,1593.68
113,355.62,veh16,1550.92,796.02
113,142.86,veh17,936.26,1009.71
113,144.67,veh18,650.34,1400.05
113,115.75,veh19,2433.05,1069.88
113,265.83,veh2,1935.87,1262.11
113,90.59,veh21,2010.29,1263.36
113,330.12,veh22,584.59,713.64
113,142.96,veh23,934.28,1017.62
113,265.83,veh24,1896.6,1259.25
113,20.16,veh26,560.03,1126.29
113,320.55,veh27,307.17,1034.42
113,164.4,veh28,1159.5,1382.63
113,323.58,veh29,988.17,957.47
113,265.29,veh3,1668.47,1241.61
113,73.41,veh30,1006.94,1750.75
113,241.8,veh31,1646.99,1661.22
113,86.01,veh32,1724.2,1654.9
113,295.42,veh33,2171.54,1198.28
113,115.42,veh34,2202.83,1179.86
113,188.9,veh35,582.17,1662.29
113,205.88,veh36,2044.58,1272.51
113,72.65,veh37,1000.96,1008.83
113,175.42,veh39,1627.37,1478.17
113,265.44,veh4,2003.46,1698.51
113,177.07,veh40,1505.61,1321.1
113,207.18,veh41,2041.19,1265.83
113,135.17,veh42,471.33,740.94
113,142.89,veh43,938.81,1011.64
113,265.61,veh44,1477.47,1225.86
113,85.32,veh45,1689.58,1240.13
113,163.09,veh46,1093.38,1613.27
113,53.56,veh47,940.75,980.94
113,82.82,veh48,563.92,1542.73
113,205,veh49,2052.45,1288.79
113,142.86,veh5,940.79,1003.73
113,142.98,veh50,768.3,1235.87
113,175.62,veh51,1733.79,1791.67
113,85.77,veh52,1308.9,1615.77
113,28.04,veh53,2244.93,545.29
113,17.22,veh54,438.98,1209.9
113,354.81,veh55,597,1541.81
113,142.89,veh56,943.34,1005.66
113,214.22,veh57,2470.02,1445.28
113,20.56,veh58,604.41,1242.66
113,53.56,veh59,934.71,976.48
113,265.85,veh61,1835.65,1679.38
113,199.75,veh62,2128.48,1445.39
113,84.73,veh63,1025.24,1592.26
113,70.33,veh64,1498.09,1435.12
113,106.96,veh65,706.49,1074.35
113,83.77,veh66,474.53,1534.36
113,143.89,veh67,1214.7,1204.33
113,264.9,veh68,1347.99,1722.58
113,25.8,veh69,1974.97,1108.39
113,72.65,veh7,1025.75,1016.58
113,19.42,veh70,361.41,997.67
113,137.13,veh72,377.75,837.83
113,304.58,veh73,2217.11,1782.26
113,316.09,veh74,1468.22,1411.34
113,188.78,veh75,592.77,1709.55
113,175.19,veh76,2254.99,1669.59
113,265.24,veh9,1491.86,842.48
114,344.19,veh0,1249.72,1088.94
114,355.6,veh10,1548.07,833.04
114,354.82,veh11,593.59,1543.93
114,355.6,veh13,1549.26,817.59
114,107.05,veh14,2031.36,1259.38
114,90.1,veh15,1051.01,1591.4
114,355.61,veh16,1550.44,802.19
114,142.86,veh17,936.26,1009.71
114,144.64,veh18,655.07,1393.39
114,115.75,veh19,2443.9,1064.64
114,265.83,veh2,1922.37,1261.13
114,97.38,veh21,2019.22,1262.59
114,330.12,veh22,581.36,719.26
114,142.96,veh23,934.28,1017.62
114,265.83,veh24,1882.72,1258.23
114,19.95,veh26,564.5,1138.72
114,164.4,veh28,1162.54,1371.76
114,325.35,veh29,981.33,966.93
114,265.38,veh3,1660.1,1240.92
114,73.41,veh30,1013.75,1752.78
114,241.95,veh31,1640.73,1657.88
114,86.03,veh32,1724.23,1654.9
114,295.42,veh33,2160.57,1203.49
114,115.42,veh34,2217.33,1172.97
114,188.9,veh35,579.72,1646.63
114,205.88,veh36,2044.58,1272.5
114,72.65,veh37,1014.84,1013.17
114,175.42,veh39,1628.02,1470.07
114,265.44,veh4,1990.14,1697.45
114,177.07,veh40,1506.3,1307.73
114,207.18,veh41,2041.19,1265.83
114,135.17,veh42,482.59,729.6
114,142.89,veh43,938.81,1011.64
114,265.61,veh44,1466.21,1224.99
114,85.32,veh45,1702.7,1241.21
114,159.29,veh46,1094.55,1610.41
114,53.56,veh47,940.75,980.94
114,82.82,veh48,563.92,1542.73
114,205.83,veh49,2049.69,1283.07
114,142.86,veh5,940.79,1003.73
114,142.98,veh50,777.25,1224
114,175.62,veh51,1734.4,1783.76
114,85.77,veh52,1314.82,1616.21
114,28.04,veh53,2248.33,551.68
114,22.03,veh54,441.23,1215.39
114,354.81,veh55,596.24,1550.13
114,142.89,veh56,943.34,1005.66
114,214.11,veh57,2465.61,1438.78
114,21.13,veh58,609.65,1256.29
114,53.56,veh59,934.72,976.48
114,265.85,veh61,1822.06,1678.39
114,204.54,veh62,2124.16,1434.89
114,84.73,veh63,1033.07,1592.98
114,16.63,veh64,1501.07,1441.15
114,107.08,veh65,713.63,1072.15
114,83.77,veh66,482.49,1535.23
114,103.89,veh67,1220.39,1202.43
114,264.9,veh68,1340.61,1721.92
114,25.8,veh69,1980.48,1119.77
114,73.14,veh7,1039.13,1020.72
114,19.42,veh70,363.72,1004.24
114,136.48,veh72,385.43,829.7
114,304.59,veh73,2211.18,1786.35
114,316.09,veh74,1466.86,1412.75
114,188.78,veh75,592.76,1709.54
114,180.43,veh76,2255.39,1656.03
114,265.24,veh9,1484.34,841.85
115,344.09,veh0,1247.59,1096.45
115,355.6,veh10,1547.73,837.49
115,354.81,veh11,596.44,1547.95
115,355.6,veh13,1548.77,824.02
115,107.05,veh14,2031.36,1259.38
115,84.93,veh15,1060.15,1592.21
115,355.61,veh16,1549.98,808.21
115,142.86,veh17,936.26,1009.71
115,144.64,veh18,657.2,1390.39
115,115.75,veh19,2455.44,1059.08
115,265.83,veh2,1908.82,1260.14
115,103.06,veh21,2023.6,1261.57
115,329.22,veh22,576.89,726.88
115,142.96,veh23,934.28,1017.62
115,265.83,veh24,1869.19,1257.25
115,21,veh26,569.31,1151.33
115,164.41,veh28,1165.39,1361.53
115,325.56,veh29,976.75,975.27
115,265.37,veh3,1656.2,1240.61
115,73.42,veh30,1020.32,1754.74
115,250.15,veh31,1634.25,1655.23
115,86.03,veh32,1724.24,1654.9
115,295.42,veh33,2149.95,1208.54
115,115.42,veh34,2231.89,1166.04
115,187.79,veh35,577.48,1631.05
115,205.88,veh36,2044.57,1272.5
115,72.65,veh37,1028.78,1017.53
115,175.42,veh39,1628.62,1462.58
115,265.44,veh4,1976.67,1693.16
115,168.87,veh40,1508.47,1294.31
115,207.18,veh41,2041.19,1265.83
115,135.45,veh42,493.79,718.3
115,142.89,veh43,938.81,1011.64
115,265.35,veh44,1454.98,1224.09
115,85.32,veh45,1716.61,1242.35
115,146.39,veh46,1097.37,1606.1
115,53.56,veh47,940.75,980.94
115,82.82,veh48,563.92,1542.73
115,205.83,veh49,2048.33,1280.24
115,142.86,veh5,940.79,1003.73
115,142.98,veh50,785.89,1212.54
115,175.62,veh51,1734.98,1776.08
115,85.77,veh52,1321.49,1616.7
115,28.04,veh53,2251.51,557.66
115,20.2,veh54,443.41,1221.33
115,354.81,veh55,595.31,1560.41
115,142.89,veh56,943.34,1005.66
115,214.11,veh57,2461.56,1432.8
115,21.13,veh58,614.82,1269.66
115,53.56,veh59,934.72,976.48
115,265.85,veh61,1809.17,1677.46
115,204.54,veh62,2119.08,1423.76
115,84.73,veh63,1041.41,1593.75
115,355.42,veh64,1500.7,1448.86
115,107.17,veh65,720.99,1069.88
115,83.77,veh66,491.1,1536.17
115,85.48,veh67,1228.7,1202.8
115,264.9,veh68,1332.43,1721.19
115,25.8,veh69,1986.19,1131.59
115,73.74,veh7,1052.14,1024.56
115,19.42,veh70,365.9,1010.44
115,146.63,veh72,391.69,820.75
115,304.59,veh73,2205.61,1790.19
115,316.09,veh74,1465.16,1414.52
115,185.4,veh75,592.72,1707.32
115,200.6,veh76,2251.92,1643.31
115,265.24,veh9,1477.34,841.27
116,344.09,veh0,1245.03,1105.41
116,340.62,veh10,1545.97,843.18
116,354.81,veh11,595.9,1553.87
116,355.6,veh13,1548.37,829.14
116,110.5,veh14,2033.56,1258.47
116,84.93,veh15,1069.31,1593.02
116,355.6,veh16,1549.43,815.43
116,142.86,veh17,936.26,1009.71
116,116.62,veh18,660.78,1389.16
116,115.75,veh19,2466.87,1053.56
116,265.83,veh2,1894.99,1259.13
116,103.06,veh21,2023.9,1261.5
116,327.8,veh22,571,736.22
116,142.96,veh23,934.28,1017.62
116,265.83,veh24,1855.77,1256.27
116,21.02,veh26,574.05,1163.69
116,164.41,veh28,1168.2,1351.46
116,322.83,veh29,973.69,979.3
116,265.37,veh3,1656.14,1240.6
116,73.42,veh30,1027.17,1756.78
116,250.15,veh31,1631.83,1654.35
116,86.03,veh32,1724.24,1654.9
116,295.33,veh33,2139.37,1213.55
116,116.33,veh34,2245.82,1159.24
116,185.3,veh35,579.07,1615.98
116,205.88,veh36,2044.57,1272.5
116,73.22,veh37,1042.03,1021.59
116,175.42,veh39,1629.16,1455.85
116,265.44,veh4,1962.42,1692.02
116,175.19,veh40,1510.38,1280.79
116,207.18,veh41,2041.19,1265.83
116,135.45,veh42,505.07,706.84
116,142.89,veh43,938.81,1011.64
116,265.91,veh44,1443.15,1223.19
116,85.32,veh45,1730.56,1243.49
116,113.73,veh46,1102.9,1603
116,53.56,veh47,940.75,980.94
116,82.82,veh48,563.92,1542.73
116,205.83,veh49,2048,1279.56
116,142.86,veh5,940.79,1003.73
116,142.98,veh50,794.79,1200.74
116,175.62,veh51,1735.56,1768.58
116,86.06,veh52,1327.84,1617.14
116,28.04,veh53,2254.63,563.51
116,20.2,veh54,445.61,1227.32
116,354.81,veh55,594.26,1571.94
116,142.89,veh56,943.34,1005.66
116,214.11,veh57,2457.19,1426.34
116,20.93,veh58,620.03,1283.25
116,53.56,veh59,934.72,976.48
116,266.1,veh61,1796.01,1676.53
116,204.54,veh62,2114.25,1413.18
116,97.44,veh63,1050.1,1591.32
116,355.42,veh64,1499.94,1458.4
116,107.27,veh65,728.35,1067.6
116,83.77,veh66,499.16,1537.05
116,85.48,veh67,1239.42,1203.64
116,264.9,veh68,1324.43,1720.47
116,25.8,veh69,1991.7,1142.99
116,73.74,veh7,1065.72,1028.52
116,19.42,veh70,368.5,1017.79
116,136.67,veh72,399.56,812.4
116,306.4,veh73,2199.59,1794.62
116,316.09,veh74,1464.11,1415.61
116,166.97,veh75,593.79,1702.83
116,214.52,veh76,2245.16,1631.22
116,265.24,veh9,1469.66,840.63
117,344.09,veh0,1241.85,1116.57
117,294.71,veh10,1540.88,846.14
117,354.81,veh11,595.18,1561.88
117,355.6,veh13,1547.95,834.67
117,112.94,veh14,2037.52,1256.79
117,84.89,veh15,1077.54,1593.76
117,355.6,veh16,1549.01,820.79
117,142.86,veh17,936.26,1009.71
117,60.48,veh18,662.98,1391.39
117,115.75,veh19,2478.15,1048.12
117,265.83,veh2,1882.07,1258.19
117,103.34,veh21,2026.37,1260.9
117,327.81,veh22,564.13,747.14
117,142.96,veh23,934.28,1017.62
117,265.83,veh24,1842.98,1255.33
117,21.02,veh26,578.58,1175.45
117,164.41,veh28,1171.06,1341.24
117,322.98,veh29,973.35,979.78
117,265.36,veh3,1656.12,1240.6
117,73.3,veh30,1030.58,1757.8
117,250.15,veh31,1631.07,1654.08
117,86.03,veh32,1724.24,1654.9
117,295.31,veh33,2128.49,1218.7
117,115.64,veh34,2259.83,1152.44
117,178.7,veh35,575.55,1602.28
117,205.88,veh36,2044.57,1272.5
117,73.74,veh37,1056.02,1025.69
117,175.79,veh39,1629.72,1448.42
117,265.67,veh4,1948.18,1690.92
117,175.19,veh40,1511.56,1266.85
117,207.18,veh41,2041.19,1265.83
117,135.45,veh42,514.47,697.3
117,142.89,veh43,938.81,1011.64
117,265.25,veh44,1430.85,1222.25
117,85.32,veh45,1743.82,1244.58
117,87.6,veh46,1110.31,1603
117,53.56,veh47,940.75,980.94
117,82.82,veh48,563.92,1542.73
117,205.83,veh49,2047.9,1279.37
117,142.86,veh5,940.79,1003.73
117,142.98,veh50,803.85,1188.72
117,175.62,veh51,1736.1,1761.56
117,86.17,veh52,1334.82,1617.61
117,27.82,veh53,2257.56,569.05
117,20.2,veh54,447.67,1232.9
117,354.81,veh55,593.25,1583.13
117,142.89,veh56,943.34,1005.66
117,214.11,veh57,2452.84,1419.92
117,20.93,veh58,625.34,1297.12
117,53.56,veh59,934.72,976.48
117,266.71,veh61,1782.87,1677.29
117,204.54,veh62,2109.59,1402.98
117,84.93,veh63,1059.18,1592.12
117,355.42,veh64,1498.99,1470.29
117,107.27,veh65,734.96,1065.54
117,83.77,veh66,506.97,1537.9
117,85.48,veh67,1252.21,1204.65
117,264.9,veh68,1316.56,1719.77
117,27.48,veh69,1997.3,1154.2
117,73.74,veh7,1079.08,1032.42
117,19.42,veh70,370.78,1024.26
117,131.93,veh72,408.09,804.32
117,306.4,veh73,2194.23,1798.57
117,316.09,veh74,1463.05,1416.71
117,117.49,veh75,599.14,1699.47
117,217.13,veh76,2236.93,1619.88
117,265.24,veh9,1462.46,840.03
118,344.13,veh0,1238.32,1128.98
118,268.05,veh10,1534.62,846.04
118,354.81,veh11,594.23,1572.31
118,352.23,veh13,1547.23,840.2
118,112.94,veh14,2043.62,1254.22
118,84.89,veh15,1084.67,1594.4
118,355.6,veh16,1548.65,825.46
118,142.86,veh17,936.26,1009.71
118,23.92,veh18,665.23,1396.33
118,115.71,veh19,2489.68,1042.57
118,265.83,veh2,1869.37,1257.26
118,104.88,veh21,2029.83,1259.96
118,318.03,veh22,555.31,759.56
118,142.96,veh23,934.28,1017.62
118,265.83,veh24,1829.25,1254.33
118,21,veh26,583.21,1187.51
118,164.41,veh28,1173.81,1331.37
118,323.02,veh29,973.25,979.9
118,265.36,veh3,1656.12,1240.6
118,73.03,veh30,1031.76,1758.18
118,250.15,veh31,1631.03,1654.06
118,86.03,veh32,1724.24,1654.9
118,295.29,veh33,2117.72,1223.79
118,115.14,veh34,2273.59,1145.95
118,178.7,veh35,575.78,1592.29
118,205.88,veh36,2044.57,1272.5
118,73.74,veh37,1069.19,1029.53
118,175.82,veh39,1630.31,1440.4
118,265.89,veh4,1934.58,1689.91
118,175.19,veh40,1512.63,1254.06
118,207.18,veh41,2041.19,1265.83
118,134.67,veh42,518.53,688.76
118,142.89,veh43,938.81,1011.64
118,265.25,veh44,1418.56,1221.23
118,85.32,veh45,1757.11,1245.67
118,85.36,veh46,1117.62,1603.59
118,53.56,veh47,940.75,980.94
118,82.82,veh48,563.92,1542.73
118,205.83,veh49,2047.86,1279.27
118,142.86,veh5,940.79,1003.73
118,143.31,veh50,812.34,1177.41
118,175.37,veh51,1736.66,1754.53
118,86.16,veh52,1341.18,1618.04
118,27.66,veh53,2260.55,574.75
118,20.2,veh54,449.8,1238.71
118,355.39,veh55,592.28,1594.78
118,142.89,veh56,943.34,1005.66
118,214.11,veh57,2448.71,1413.83
118,20.93,veh58,630.48,1310.58
118,53.56,veh59,934.72,976.48
118,266.71,veh61,1774.15,1676.79
118,204.54,veh62,2104.92,1392.75
118,84.93,veh63,1068.25,1592.93
118,355.42,veh64,1497.94,1483.33
118,107.27,veh65,742.36,1063.24
118,83.77,veh66,515.45,1538.82
118,85.48,veh67,1266.59,1205.79
118,264.9,veh68,1308.16,1719.02
118,29.25,veh69,2003.67,1165.22
118,73.63,veh7,1092.84,1036.45
118,19.42,veh70,372.31,1028.6
118,135,veh72,416.37,796.04
118,305.93,veh73,2188.16,1802.98
118,316.09,veh74,1461.86,1417.95
118,89.93,veh75,608.1,1698.68
118,217.68,veh76,2228.46,1608.91
118,265.24,veh9,1455.18,839.42
119,344.1,veh0,1234.46,1142.54
119,265.24,veh10,1527.83,845.47
119,354.81,veh11,593.12,1584.58
119,313.55,veh13,1543.27,845.43
119,112.94,veh14,2051.55,1250.86
119,84.95,veh15,1087.84,1594.68
119,355.6,veh16,1548.23,830.97
119,142.86,veh17,936.26,1009.71
119,323.67,veh18,662.43,1400.14
119,115.67,veh19,2497.16,1038.97
119,265.83,veh2,1855.52,1256.25
119,112.52,veh21,2035.26,1257.75
119,317.44,veh22,545.22,770.54
119,142.96,veh23,934.28,1017.62
119,265.83,veh24,1815.34,1253.32
119,21.1,veh26,587.87,1199.6
119,164.13,veh28,1176.79,1320.78
119,323.02,veh29,973.23,979.93
119,265.36,veh3,1656.12,1240.6
119,73.01,veh30,1031.83,1758.2
119,250.15,veh31,1631.01,1654.05
119,86.03,veh32,1724.24,1654.9
119,295.29,veh33,2107.01,1228.85
119,114.62,veh34,2288.23,1139.15
119,178.48,veh35,575.92,1586.83
119,205.88,veh36,2044.57,1272.5
119,73.73,veh37,1083.33,1033.66
119,176.17,veh39,1630.82,1432.8
119,265.89,veh4,1921.15,1688.95
119,175.19,veh40,1513.33,1245.76
119,207.18,veh41,2041.19,1265.83
119,134.71,veh42,521.66,685.67
119,142.89,veh43,938.81,1011.64
119,265.25,veh44,1407.33,1220.3
119,85.31,veh45,1770.68,1246.78
119,85.39,veh46,1125.24,1604.21
119,53.56,veh47,940.75,980.94
119,82.82,veh48,563.92,1542.73
119,205.83,veh49,2047.84,1279.23
119,142.86,veh5,940.79,1003.73
119,143.76,veh50,821.14,1165.5
119,175.27,veh51,1737.25,1747.38
119,86.16,veh52,1348.17,1618.5
119,27.65,veh53,2263.81,580.97
119,20.2,veh54,452.19,1245.2
119,355.39,veh55,591.37,1606.16
119,142.89,veh56,943.34,1005.66
119,214.11,veh57,2444.23,1407.22
119,21.01,veh58,635.7,1324.19
119,53.56,veh59,934.72,976.48
119,266.57,veh61,1769.92,1676.53
119,204.56,veh62,2100.12,1382.22
119,84.93,veh63,1075.96,1593.61
119,355.42,veh64,1496.9,1496.37
119,107.27,veh65,749.28,1061.09
119,79.55,veh66,523.79,1540.1
119,85.48,veh67,1280.89,1206.92
119,264.9,veh68,1299.91,1718.28
119,26.08,veh69,2009.5,1176.93
119,73.57,veh7,1105.6,1040.21
119,19.84,veh70,374.5,1034.69
119,134.84,veh72,424.43,788.01
119,304.88,veh73,2182.07,1807.28
119,316.09,veh74,1460.58,1419.28
119,85.2,veh75,615.67,1699.12
119,217.15,veh76,2220.5,1598.46
119,265.24,veh9,1447.86,838.81
120,344.1,veh0,1230.73,1155.64
120,265.24,veh10,1520.98,844.9
120,355.39,veh11,592.13,1596.67
120,271.3,veh13,1536.72,846.21
120,114.44,veh14,2060.8,1246.8
120,84.95,veh15,1088.46,1594.73
120,355.6,veh16,1547.81,836.4
120,142.86,veh17,936.26,1009.71
120,323.65,veh18,658.41,1405.59
120,115.99,veh19,2504.04,1035.63
120,265.83,veh2,1842.18,1255.28
120,112.94,veh21,2041.88,1254.95
120,314.54,veh22,533.89,781.73
120,142.96,veh23,934.28,1017.62
120,265.83,veh24,1802.54,1252.39
120,21.1,veh26,592.6,1211.85
120,163.23,veh28,1179.82,1310.73
120,323.03,veh29,973.23,979.94
120,265.36,veh3,1656.12,1240.6
120,73.01,veh30,1031.84,1758.21
120,252.19,veh31,1628.8,1653.44
120,86.8,veh32,1726.37,1655
120,295.29,veh33,2095.75,1234.17
120,115.99,veh34,2302.76,1132.1
120,178.4,veh35,575.95,1585.7
120,205.88,veh36,2044.57,1272.5
120,73.58,veh37,1095.72,1037.3
120,176.17,veh39,1631.3,1425.7
120,265.89,veh4,1906.99,1687.93
120,175.44,veh40,1513.67,1241.44
120,207.18,veh41,2041.19,1265.83
120,131.1,veh42,526.3,681.51
120,142.89,veh43,938.81,1011.64
120,265.25,veh44,1395.78,1219.34
120,85.58,veh45,1784.1,1247.82
120,85.35,veh46,1133.06,1604.84
120,53.56,veh47,940.75,980.94
120,82.82,veh48,563.92,1542.73
120,205.83,veh49,2047.84,1279.23
120,142.86,veh5,940.79,1003.73
120,143.79,veh50,829.65,1153.88
120,175,veh51,1737.91,1739.7
120,86.16,veh52,1355.54,1619
120,27.68,veh53,2267.09,587.23
120,20.2,veh54,454.3,1250.92
120,355.39,veh55,590.46,1617.34
120,142.89,veh56,943.34,1005.66
120,214.11,veh57,2439.51,1400.24
120,22.36,veh58,641.13,1337.9
120,53.56,veh59,934.72,976.48
120,265.84,veh61,1764.31,1676.13
120,204.62,veh62,2095.46,1372.05
120,84.83,veh63,1079.53,1593.94
120,355.42,veh64,1495.8,1510.09
120,107.27,veh65,756.44,1058.86
120,77.18,veh66,531.28,1542
120,85.48,veh67,1295.46,1208.07
120,264.9,veh68,1291.65,1717.55
120,26.08,veh69,2015.08,1188.34
120,73.75,veh7,1119.33,1044.23
120,21.53,veh70,377.09,1041.44
120,133.09,veh72,433.07,779.63
120,303.89,veh73,2176.06,1811.32
120,316.09,veh74,1459.29,1420.62
120,85.2,veh75,624.12,1699.83
120,216.99,veh76,2212.14,1587.36
120,265.24,veh9,1441.1,838.25
121,343.34,veh0,1226.69,1169.41
121,265.24,veh10,1514.9,844.39
121,355.39,veh11,591.21,1608.11
121,265.24,veh13,1529.4,845.6
121,114.73,veh14,2072.15,1241.57
121,84.22,veh15,1090.64,1594.99
121,342.86,veh16,1546.23,842.84
121,142.86,veh17,936.26,1009.71
121,323.68,veh18,653.49,1412.28
121,141.91,veh19,2508.55,1030.79
121,265.83,veh2,1828.37,1254.27
121,112.94,veh21,2050.24,1251.41
121,308.12,veh22,522.17,791.58
121,142.96,veh23,934.28,1017.62
121,265.83,veh24,1789.14,1251.41
121,21.1,veh26,597.4,1224.3
121,162.02,veh28,1183.17,1300.12
121,323.03,veh29,973.23,979.94
121,265.36,veh3,1656.12,1240.6
121,73.01,veh30,1031.85,1758.21
121,254.57,veh31,1624.91,1652.37
121,85.83,veh32,1730.45,1655.32
121,294.73,veh33,2084.8,1239.27
121,115.2,veh34,2316.97,1125.47
121,178.38,veh35,575.96,1585.28
121,205.88,veh36,2044.57,1272.5
121,73.62,veh37,1109.79,1041.44
121,176.17,veh39,1631.78,1418.56
121,265.89,veh4,1893.89,1686.99
121,175.45,veh40,1513.68,1241.39
121,207.18,veh41,2041.19,1265.83
121,139.4,veh42,532.14,675.65
121,142.89,veh43,938.81,1011.64
121,265.25,veh44,1383.8,1218.34
121,85.83,veh45,1797.08,1248.78
121,85.41,veh46,1140.51,1605.44
121,53.56,veh47,940.75,980.94
121,82.82,veh48,563.92,1542.73
121,205.83,veh49,2047.84,1279.23
121,142.86,veh5,940.79,1003.73
121,143.79,veh50,838.34,1142.01
121,174.93,veh51,1738.59,1732.06
121,86.16,veh52,1362.39,1619.46
121,27.7,veh53,2269.98,592.73
121,20.2,veh54,456.36,1256.52
121,1.84,veh55,590.13,1628.53
121,142.89,veh56,943.34,1005.66
121,214.11,veh57,2435.22,1393.9
121,22.72,veh58,646.63,1351.03
121,53.56,veh59,934.72,976.48
121,265.63,veh61,1757.35,1675.6
121,205.53,veh62,2090.67,1361.84
121,84.79,veh63,1080.68,1594.04
121,355.42,veh64,1494.97,1520.44
121,107.27,veh65,763.28,1056.73
121,84.33,veh66,538.98,1542.88
121,85.48,veh67,1310.27,1209.24
121,264.9,veh68,1284.25,1716.88
121,25.29,veh69,2020.89,1200.46
121,73.78,veh7,1132.92,1048.19
121,21.67,veh70,379.83,1048.35
121,129.96,veh72,442.05,772.59
121,304.83,veh73,2170.55,1815.14
121,316.09,veh74,1457.68,1422.29
121,85.2,veh75,632.54,1700.54
121,217.26,veh76,2203.97,1576.57
121,265.24,veh9,1434.09,837.67
122,343.34,veh0,1223.05,1181.58
122,265.24,veh10,1508.89,843.89
122,355.39,veh11,590.3,1619.34
122,265.24,veh13,1523,845.07
122,114.7,veh14,2084.72,1235.79
122,79.23,veh15,1095.08,1595.84
122,285.96,veh16,1539.78,846.2
122,142.86,veh17,936.26,1009.71
122,323.68,veh18,647.86,1419.95
122,194.01,veh19,2507.64,1024.22
122,265.83,veh2,1814.74,1253.28
122,114.22,veh21,2060.23,1247.06
122,304.23,veh22,509.37,800.81
122,142.96,veh23,934.28,1017.62
122,265.6,veh24,1775.53,1250.37
122,20.94,veh26,601.91,1236.03
122,162.45,veh28,1186.58,1289.48
122,323.03,veh29,973.23,979.94
122,265.36,veh3,1656.12,1240.6
122,73.01,veh30,1031.85,1758.21
122,248.05,veh31,1619.23,1650.21
122,81.68,veh32,1735.83,1656.11
122,294.73,veh33,2074.18,1244.16
122,115.58,veh34,2330.77,1118.87
122,178.38,veh35,575.96,1585.28
122,205.88,veh36,2044.57,1272.5
122,73.78,veh37,1123.14,1045.34
122,176.17,veh39,1632.25,1411.51
122,265.42,veh4,1879.97,1685.95
122,176,veh40,1513.75,1239.9
122,207.18,veh41,2041.19,1265.83
122,147.16,veh42,537.53,667.45
122,142.89,veh43,938.81,1011.64
122,265.25,veh44,1371.77,1217.34
122,85.83,veh45,1810.82,1249.78
122,85.4,veh46,1148.57,1602.88
122,53.56,veh47,940.75,980.94
122,82.82,veh48,563.92,1542.73
122,205.83,veh49,2047.84,1279.23
122,142.86,veh5,940.79,1003.73
122,143.79,veh50,846.69,1130.61
122,174.97,veh51,1739.29,1724.17
122,86.16,veh52,1368.92,1619.9
122,27.7,veh53,2273.11,598.69
122,20.2,veh54,458.63,1262.69
122,8.54,veh55,591.76,1639.91
122,142.89,veh56,943.34,1005.66
122,214.11,veh57,2431.18,1387.94
122,22.72,veh58,651.46,1362.57
122,53.56,veh59,934.72,976.48
122,262.66,veh61,1748.2,1674.64
122,205.53,veh62,2085.47,1350.96
122,84.81,veh63,1082.56,1594.21
122,1.82,veh64,1494.99,1527.14
122,106.77,veh65,770.42,1054.56
122,82.83,veh66,547.2,1543.85
122,85.48,veh67,1325.61,1210.45
122,254.36,veh68,1276.65,1715.3
122,25.29,veh69,2026.73,1212.82
122,73.78,veh7,1146.7,1052.19
